package_id,run_id,config_id,parameter_setting_id,seed,scale,scenario,method_label,variant,service_design,choice_model,reoptimization,routing_solver,evidence_family,diagnostic_role,status,detailed_reason,runtime_s,error_message,result_schema_version,timestamp_utc,artifact_dir,git_commit_or_code_hash,n_requests,n_vehicles,vehicle_capacity,n_offered,n_served,served_share,behavioral_acceptance_rate,choice_rejection_rate,feasibility_rejection_rate,total_vehicle_km,vkm_per_served_trip,vkm_per_original_request,avg_wait,p95_wait,avg_walk,avg_ivt,detour_ratio,fairness_index,rho_p,rho_d,mp_density_profile,meeting_point_count,stress_level,demand_scale,fleet_size,parameter_values_json
mp_density_walking_radius,mp_density_walking_radius:low_radius_sparse_density:synthetic_n100_v10_s6_sparse_mp:DoorToDoor_Choice_CommonRouting:s6,mp_density_walking_radius:low_radius_sparse_density:scale_100:seed_6,low_radius_sparse_density,6,100,synthetic_n100_v10_s6_sparse_mp,DoorToDoor_Choice_CommonRouting,DoorToDoor,door_to_door,binary_logit,common_sequential_insertion,greedy_insertion,formal_robustness_diagnostic,mp_density_walking_radius,completed,completed,0.11249779956415296,,phase06.06-04.v1,2026-06-16T08:35:33.731285+00:00,results\formal\phase06\robustness\mp_density_walking_radius,d1a157b,100,10,8,78,22,0.22,0.43999999999999995,0.56,0.22,328.7746386166057,14.94430175530026,3.287746386166057,1137.088118422359,6170.866380814998,0.0,1942.4652310125532,1.7813058153842058,0.4142463984605911,800.0,800.0,sparse,25,,100,10,"{""description"": ""tight walking radius with thinned meeting-point candidates"", ""mp_density_profile"": ""sparse"", ""parameter_setting_id"": ""low_radius_sparse_density"", ""radius_tier"": ""low"", ""rho_d"": 800.0, ""rho_p"": 800.0}"
mp_density_walking_radius,mp_density_walking_radius:low_radius_sparse_density:synthetic_n100_v10_s6_sparse_mp:BidirectionalMP_Choice_RH_ALNS:s6,mp_density_walking_radius:low_radius_sparse_density:scale_100:seed_6,low_radius_sparse_density,6,100,synthetic_n100_v10_s6_sparse_mp,BidirectionalMP_Choice_RH_ALNS,FullModel,bidirectional_mp,binary_logit,rolling_horizon,alns,formal_robustness_diagnostic,mp_density_walking_radius,completed,completed,0.0028803995810449123,,phase06.06-04.v1,2026-06-16T08:35:33.866788+00:00,results\formal\phase06\robustness\mp_density_walking_radius,d1a157b,100,10,8,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,sparse,25,,100,10,"{""description"": ""tight walking radius with thinned meeting-point candidates"", ""mp_density_profile"": ""sparse"", ""parameter_setting_id"": ""low_radius_sparse_density"", ""radius_tier"": ""low"", ""rho_d"": 800.0, ""rho_p"": 800.0}"
mp_density_walking_radius,mp_density_walking_radius:low_radius_sparse_density:synthetic_n100_v10_s7_sparse_mp:DoorToDoor_Choice_CommonRouting:s7,mp_density_walking_radius:low_radius_sparse_density:scale_100:seed_7,low_radius_sparse_density,7,100,synthetic_n100_v10_s7_sparse_mp,DoorToDoor_Choice_CommonRouting,DoorToDoor,door_to_door,binary_logit,common_sequential_insertion,greedy_insertion,formal_robustness_diagnostic,mp_density_walking_radius,completed,completed,0.17260950012132525,,phase06.06-04.v1,2026-06-16T08:35:33.891899+00:00,results\formal\phase06\robustness\mp_density_walking_radius,d1a157b,100,10,8,89,27,0.27,0.38,0.62,0.11,455.6323060545425,16.875270594612683,4.556323060545425,1623.0971860174939,6228.054815924298,0.0,6034.252296430546,6.187863029754766,0.3718525337591012,800.0,800.0,sparse,25,,100,10,"{""description"": ""tight walking radius with thinned meeting-point candidates"", ""mp_density_profile"": ""sparse"", ""parameter_setting_id"": ""low_radius_sparse_density"", ""radius_tier"": ""low"", ""rho_d"": 800.0, ""rho_p"": 800.0}"
mp_density_walking_radius,mp_density_walking_radius:low_radius_sparse_density:synthetic_n100_v10_s7_sparse_mp:BidirectionalMP_Choice_RH_ALNS:s7,mp_density_walking_radius:low_radius_sparse_density:scale_100:seed_7,low_radius_sparse_density,7,100,synthetic_n100_v10_s7_sparse_mp,BidirectionalMP_Choice_RH_ALNS,FullModel,bidirectional_mp,binary_logit,rolling_horizon,alns,formal_robustness_diagnostic,mp_density_walking_radius,completed,completed,0.0033080000430345535,,phase06.06-04.v1,2026-06-16T08:35:34.086359+00:00,results\formal\phase06\robustness\mp_density_walking_radius,d1a157b,100,10,8,1,0,0.0,0.99,0.01,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,sparse,25,,100,10,"{""description"": ""tight walking radius with thinned meeting-point candidates"", ""mp_density_profile"": ""sparse"", ""parameter_setting_id"": ""low_radius_sparse_density"", ""radius_tier"": ""low"", ""rho_d"": 800.0, ""rho_p"": 800.0}"
mp_density_walking_radius,mp_density_walking_radius:low_radius_sparse_density:synthetic_n100_v10_s8_sparse_mp:DoorToDoor_Choice_CommonRouting:s8,mp_density_walking_radius:low_radius_sparse_density:scale_100:seed_8,low_radius_sparse_density,8,100,synthetic_n100_v10_s8_sparse_mp,DoorToDoor_Choice_CommonRouting,DoorToDoor,door_to_door,binary_logit,common_sequential_insertion,greedy_insertion,formal_robustness_diagnostic,mp_density_walking_radius,completed,completed,0.10168980015441775,,phase06.06-04.v1,2026-06-16T08:35:34.110642+00:00,results\formal\phase06\robustness\mp_density_walking_radius,d1a157b,100,10,8,61,15,0.15,0.54,0.46,0.39,234.9574588830263,15.663830592201753,2.3495745888302633,1455.8549233735284,5483.602624538413,0.0,5121.72779230289,4.852091967917573,0.17275823789988376,800.0,800.0,sparse,25,,100,10,"{""description"": ""tight walking radius with thinned meeting-point candidates"", ""mp_density_profile"": ""sparse"", ""parameter_setting_id"": ""low_radius_sparse_density"", ""radius_tier"": ""low"", ""rho_d"": 800.0, ""rho_p"": 800.0}"
mp_density_walking_radius,mp_density_walking_radius:low_radius_sparse_density:synthetic_n100_v10_s8_sparse_mp:BidirectionalMP_Choice_RH_ALNS:s8,mp_density_walking_radius:low_radius_sparse_density:scale_100:seed_8,low_radius_sparse_density,8,100,synthetic_n100_v10_s8_sparse_mp,BidirectionalMP_Choice_RH_ALNS,FullModel,bidirectional_mp,binary_logit,rolling_horizon,alns,formal_robustness_diagnostic,mp_density_walking_radius,completed,completed,0.003832200076431036,,phase06.06-04.v1,2026-06-16T08:35:34.234505+00:00,results\formal\phase06\robustness\mp_density_walking_radius,d1a157b,100,10,8,2,0,0.0,0.98,0.02,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,sparse,25,,100,10,"{""description"": ""tight walking radius with thinned meeting-point candidates"", ""mp_density_profile"": ""sparse"", ""parameter_setting_id"": ""low_radius_sparse_density"", ""radius_tier"": ""low"", ""rho_d"": 800.0, ""rho_p"": 800.0}"
mp_density_walking_radius,mp_density_walking_radius:low_radius_sparse_density:synthetic_n100_v10_s9_sparse_mp:DoorToDoor_Choice_CommonRouting:s9,mp_density_walking_radius:low_radius_sparse_density:scale_100:seed_9,low_radius_sparse_density,9,100,synthetic_n100_v10_s9_sparse_mp,DoorToDoor_Choice_CommonRouting,DoorToDoor,door_to_door,binary_logit,common_sequential_insertion,greedy_insertion,formal_robustness_diagnostic,mp_density_walking_radius,completed,completed,0.1400809995830059,,phase06.06-04.v1,2026-06-16T08:35:34.259776+00:00,results\formal\phase06\robustness\mp_density_walking_radius,d1a157b,100,10,8,66,21,0.21,0.55,0.45,0.34,339.4567970534962,16.16460938349982,3.394567970534962,4335.091796427379,22591.10277480224,0.0,4669.748279804872,3.851099979711656,0.3382385428381325,800.0,800.0,sparse,25,,100,10,"{""description"": ""tight walking radius with thinned meeting-point candidates"", ""mp_density_profile"": ""sparse"", ""parameter_setting_id"": ""low_radius_sparse_density"", ""radius_tier"": ""low"", ""rho_d"": 800.0, ""rho_p"": 800.0}"
mp_density_walking_radius,mp_density_walking_radius:low_radius_sparse_density:synthetic_n100_v10_s9_sparse_mp:BidirectionalMP_Choice_RH_ALNS:s9,mp_density_walking_radius:low_radius_sparse_density:scale_100:seed_9,low_radius_sparse_density,9,100,synthetic_n100_v10_s9_sparse_mp,BidirectionalMP_Choice_RH_ALNS,FullModel,bidirectional_mp,binary_logit,rolling_horizon,alns,formal_robustness_diagnostic,mp_density_walking_radius,completed,completed,0.002956199925392866,,phase06.06-04.v1,2026-06-16T08:35:34.420218+00:00,results\formal\phase06\robustness\mp_density_walking_radius,d1a157b,100,10,8,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,sparse,25,,100,10,"{""description"": ""tight walking radius with thinned meeting-point candidates"", ""mp_density_profile"": ""sparse"", ""parameter_setting_id"": ""low_radius_sparse_density"", ""radius_tier"": ""low"", ""rho_d"": 800.0, ""rho_p"": 800.0}"
mp_density_walking_radius,mp_density_walking_radius:low_radius_sparse_density:synthetic_n100_v10_s10_sparse_mp:DoorToDoor_Choice_CommonRouting:s10,mp_density_walking_radius:low_radius_sparse_density:scale_100:seed_10,low_radius_sparse_density,10,100,synthetic_n100_v10_s10_sparse_mp,DoorToDoor_Choice_CommonRouting,DoorToDoor,door_to_door,binary_logit,common_sequential_insertion,greedy_insertion,formal_robustness_diagnostic,mp_density_walking_radius,completed,completed,0.09626880008727312,,phase06.06-04.v1,2026-06-16T08:35:34.445879+00:00,results\formal\phase06\robustness\mp_density_walking_radius,d1a157b,100,10,8,49,14,0.14,0.65,0.35,0.51,283.360013844042,20.240000988860142,2.8336001384404197,2102.8839107563313,10843.862187489622,0.0,9232.236926495727,9.219627172329703,0.2755833747707528,800.0,800.0,sparse,25,,100,10,"{""description"": ""tight walking radius with thinned meeting-point candidates"", ""mp_density_profile"": ""sparse"", ""parameter_setting_id"": ""low_radius_sparse_density"", ""radius_tier"": ""low"", ""rho_d"": 800.0, ""rho_p"": 800.0}"
mp_density_walking_radius,mp_density_walking_radius:low_radius_sparse_density:synthetic_n100_v10_s10_sparse_mp:BidirectionalMP_Choice_RH_ALNS:s10,mp_density_walking_radius:low_radius_sparse_density:scale_100:seed_10,low_radius_sparse_density,10,100,synthetic_n100_v10_s10_sparse_mp,BidirectionalMP_Choice_RH_ALNS,FullModel,bidirectional_mp,binary_logit,rolling_horizon,alns,formal_robustness_diagnostic,mp_density_walking_radius,completed,completed,0.005156700033694506,,phase06.06-04.v1,2026-06-16T08:35:34.562123+00:00,results\formal\phase06\robustness\mp_density_walking_radius,d1a157b,100,10,8,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,sparse,25,,100,10,"{""description"": ""tight walking radius with thinned meeting-point candidates"", ""mp_density_profile"": ""sparse"", ""parameter_setting_id"": ""low_radius_sparse_density"", ""radius_tier"": ""low"", ""rho_d"": 800.0, ""rho_p"": 800.0}"
