parameter_setting_id,method_label,served_share_mean,behavioral_acceptance_rate_mean,choice_rejection_rate_mean,feasibility_rejection_rate_mean,total_vehicle_km_mean,vkm_per_served_trip_mean,vkm_per_original_request_mean,avg_wait_mean,avg_walk_mean,avg_ivt_mean,runtime_s_mean
default_radius_default_density,BidirectionalMP_Choice_RH_ALNS,0.1492777777777778,0.4918888888888889,0.5081111111111112,0.3426111111111111,316.1783670657677,10.504587110856269,1.5217012761726825,411.5835473966383,131.19366805189753,1002.4078702440305,5.469443776675811
default_radius_default_density,DoorToDoor_Choice_CommonRouting,0.2061111111111111,0.4235,0.5765,0.21738888888888888,614.2002993497753,15.706705524772218,3.0750399611748973,3150.93426363063,0.0,5774.071722661653,1.1740659733147671
high_radius_dense_density,BidirectionalMP_Choice_RH_ALNS,0.18544444444444444,0.35338888888888886,0.6466111111111111,0.16794444444444442,396.3472690277134,10.439791570586936,1.9298345198197235,411.5680454003347,69.71946250066803,1013.1287294371978,22.09596601665641
high_radius_dense_density,DoorToDoor_Choice_CommonRouting,0.2061111111111111,0.4235,0.5765,0.21738888888888888,614.2002993497753,15.706705524772218,3.0750399611748973,3150.93426363063,0.0,5774.071722661653,1.1242250499626
low_radius_sparse_density,BidirectionalMP_Choice_RH_ALNS,0.0,0.9975,0.0025000000000000005,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.006608636646221081
low_radius_sparse_density,DoorToDoor_Choice_CommonRouting,0.2061111111111111,0.4235,0.5765,0.21738888888888888,614.2002993497753,15.706705524772218,3.0750399611748973,3150.93426363063,0.0,5774.071722661653,1.153162179980427
