package_id,comparison,baseline_method,baseline,scale,metric,expected_pairs,n_valid_pairs,missing_full_rows,missing_baseline_rows,missing_pair_count,mean_difference,median_difference,min_difference,max_difference,full_better_share
matched_coverage,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,300,vkm_per_served_trip,20,17,3,0,3,-3.2696407657416295,-3.2698105137572657,-5.72973827954821,-0.6310911521195184,1.0
matched_coverage,BidirectionalMP_Choice_RH_ALNS_minus_DoorToDoor_Choice_CommonRouting,DoorToDoor_Choice_CommonRouting,DoorToDoor,300,vkm_per_original_request,20,17,3,0,3,-0.6326121503931984,-0.6318265577148274,-1.1975012598116277,-0.319026727503406,1.0
matched_coverage,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,300,vkm_per_original_request,20,17,3,0,3,-0.51940739312598,-0.5014257469737569,-0.9607533152034922,0.009026361987244602,0.9411764705882353
matched_coverage,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,300,vkm_per_original_request,20,17,3,0,3,-0.5145144540639591,-0.5392223843862229,-1.0695511455156659,-0.11359640738151411,1.0
matched_coverage,BidirectionalMP_Choice_RH_ALNS_minus_DoorToDoor_Choice_CommonRouting,DoorToDoor_Choice_CommonRouting,DoorToDoor,300,served_share,20,17,3,0,3,0.0,0.0,0.0,0.0,0.0
matched_coverage,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,300,served_share,20,17,3,0,3,0.0,0.0,0.0,0.0,0.0
matched_coverage,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,300,served_share,20,17,3,0,3,0.0,0.0,0.0,0.0,0.0
matched_coverage,BidirectionalMP_Choice_RH_ALNS_minus_DoorToDoor_Choice_CommonRouting,DoorToDoor_Choice_CommonRouting,DoorToDoor,500,total_vehicle_km,20,15,5,0,5,-242.1457530563511,-213.6691452643181,-370.09690652636755,-138.60440711644526,1.0
matched_coverage,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,500,total_vehicle_km,20,15,5,0,5,-202.7641395771115,-189.37666670199792,-361.37800485629214,-106.86854220892974,1.0
matched_coverage,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,500,total_vehicle_km,20,15,5,0,5,-188.67804101890806,-163.3943198817335,-300.7328450212219,-54.94215098529253,1.0
matched_coverage,BidirectionalMP_Choice_RH_ALNS_minus_DoorToDoor_Choice_CommonRouting,DoorToDoor_Choice_CommonRouting,DoorToDoor,500,vkm_per_served_trip,20,15,5,0,5,-2.8142634594531044,-2.5416314235669226,-4.25398743133756,-1.711165519956113,1.0
matched_coverage,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,500,vkm_per_served_trip,20,15,5,0,5,-2.383301955674693,-2.0009362356239055,-4.30211910543205,-1.2144152523741987,1.0
matched_coverage,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,500,vkm_per_served_trip,20,15,5,0,5,-2.1993109005612017,-1.8358912346262173,-3.5056693267891834,-0.6954702656366152,1.0
matched_coverage,BidirectionalMP_Choice_RH_ALNS_minus_DoorToDoor_Choice_CommonRouting,DoorToDoor_Choice_CommonRouting,DoorToDoor,500,vkm_per_original_request,20,15,5,0,5,-0.48429150611270205,-0.42733829052863603,-0.740193813052735,-0.27720881423289057,1.0
matched_coverage,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,500,vkm_per_original_request,20,15,5,0,5,-0.40552827915422296,-0.3787533334039961,-0.7227560097125849,-0.21373708441785944,1.0
matched_coverage,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,500,vkm_per_original_request,20,15,5,0,5,-0.3773560820378162,-0.32678863976346717,-0.6014656900424442,-0.10988430197058507,1.0
matched_coverage,BidirectionalMP_Choice_RH_ALNS_minus_DoorToDoor_Choice_CommonRouting,DoorToDoor_Choice_CommonRouting,DoorToDoor,500,served_share,20,15,5,0,5,0.0,0.0,0.0,0.0,0.0
matched_coverage,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,500,served_share,20,15,5,0,5,0.0,0.0,0.0,0.0,0.0
matched_coverage,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,500,served_share,20,15,5,0,5,0.0,0.0,0.0,0.0,0.0
