package_id,comparison,baseline_method,baseline,scale,metric,expected_pairs,n_valid_pairs,missing_full_rows,missing_baseline_rows,missing_pair_count,mean_difference,median_difference,min_difference,max_difference,full_better_share
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_DoorToDoor_Choice_CommonRouting,DoorToDoor_Choice_CommonRouting,DoorToDoor,200,vkm_per_original_request,20,20,0,0,0,0.1328112644638812,0.14536762020702892,-0.38441404084417874,0.8647871438651268,0.4
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,200,vkm_per_original_request,20,20,0,0,0,0.18899180044168343,0.14950682335392296,-0.44266638633826605,1.0446650931863957,0.25
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,200,vkm_per_original_request,20,20,0,0,0,0.19716189322426264,0.09427435832436087,-0.22230682289090753,1.0267879130950446,0.3
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_DoorToDoor_Choice_CommonRouting,DoorToDoor_Choice_CommonRouting,DoorToDoor,200,deterministic_inserted_share,20,20,0,0,0,0.4253567362246479,0.4,0.0714285714285714,0.8333333333333334,
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,200,deterministic_inserted_share,20,20,0,0,0,0.41453789761665244,0.3904761904761905,0.0434782608695653,0.8333333333333334,
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,200,deterministic_inserted_share,20,20,0,0,0,0.395242753362958,0.39502164502164505,0.0434782608695653,0.6896551724137931,
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_DoorToDoor_Choice_CommonRouting,DoorToDoor_Choice_CommonRouting,DoorToDoor,300,total_vehicle_km,20,20,0,0,0,24.975292034242514,4.540637904944418,-197.84032854665972,167.67416852196124,0.45
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,300,total_vehicle_km,20,20,0,0,0,56.89841001393138,45.600044688317325,-89.92928285504007,203.09394825957506,0.25
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,300,total_vehicle_km,20,20,0,0,0,43.36580513917225,45.459476280492154,-114.39398752956978,170.88022128316004,0.25
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_DoorToDoor_Choice_CommonRouting,DoorToDoor_Choice_CommonRouting,DoorToDoor,300,vkm_per_served_request,20,20,0,0,0,-4.570679530735541,-4.451765873830937,-8.750566153322286,-0.6318662207031718,
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,300,vkm_per_served_request,20,20,0,0,0,-2.9768055377229716,-2.6893821272640803,-6.3447811284433575,-0.01989582710480775,
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,300,vkm_per_served_request,20,20,0,0,0,-3.548880569412647,-3.696378193588358,-6.48274378650885,-0.7789235783177322,
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_DoorToDoor_Choice_CommonRouting,DoorToDoor_Choice_CommonRouting,DoorToDoor,300,vkm_per_original_request,20,20,0,0,0,0.08325097344747509,0.015135459683148,-0.6594677618221989,0.5589138950732041,0.45
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,300,vkm_per_original_request,20,20,0,0,0,0.18966136671310463,0.15200014896105776,-0.2997642761834669,0.6769798275319168,0.25
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,300,vkm_per_original_request,20,20,0,0,0,0.14455268379724084,0.15153158760164048,-0.38131329176523265,0.5696007376105335,0.25
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_DoorToDoor_Choice_CommonRouting,DoorToDoor_Choice_CommonRouting,DoorToDoor,300,deterministic_inserted_share,20,20,0,0,0,0.32871510993348174,0.28793103448275864,0.11627906976744173,0.6000000000000001,
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,300,deterministic_inserted_share,20,20,0,0,0,0.3250929272343329,0.32955665024630554,0.032258064516129226,0.7,
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,300,deterministic_inserted_share,20,20,0,0,0,0.31700356162474363,0.30789473684210533,0.09302325581395332,0.6000000000000001,
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_DoorToDoor_Choice_CommonRouting,DoorToDoor_Choice_CommonRouting,DoorToDoor,500,total_vehicle_km,20,20,0,0,0,-50.02806743394212,-46.68908348808924,-266.39404837550364,92.17289171643642,0.8
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,500,total_vehicle_km,20,20,0,0,0,1.4518514630123547,-10.59178412803243,-174.99436473822402,119.81369615643223,0.55
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,500,total_vehicle_km,20,20,0,0,0,-3.4123872567812783,-6.906120352350456,-129.66650437801684,144.7802661060416,0.55
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_DoorToDoor_Choice_CommonRouting,DoorToDoor_Choice_CommonRouting,DoorToDoor,500,vkm_per_served_request,20,20,0,0,0,-3.656976068696274,-3.7662170034843196,-5.9605408467552135,-1.044722871283044,
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,500,vkm_per_served_request,20,20,0,0,0,-2.181385122575295,-1.9362245758764862,-6.100742386722986,-0.607162900375469,
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,500,vkm_per_served_request,20,20,0,0,0,-2.0028197003269623,-2.010915475846068,-4.302938238774843,-0.2309015732484827,
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_DoorToDoor_Choice_CommonRouting,DoorToDoor_Choice_CommonRouting,DoorToDoor,500,vkm_per_original_request,20,20,0,0,0,-0.10005613486788419,-0.09337816697617835,-0.5327880967510075,0.18434578343287322,0.8
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,500,vkm_per_original_request,20,20,0,0,0,0.0029037029260247206,-0.021183568256064933,-0.3499887294764479,0.23962739231286467,0.55
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,500,vkm_per_original_request,20,20,0,0,0,-0.006824774513562515,-0.013812240704700884,-0.2593330087560336,0.28956053221208355,0.55
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_DoorToDoor_Choice_CommonRouting,DoorToDoor_Choice_CommonRouting,DoorToDoor,500,deterministic_inserted_share,20,20,0,0,0,0.16721674862663113,0.18489911727616648,-0.06896551724137934,0.38095238095238093,
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,500,deterministic_inserted_share,20,20,0,0,0,0.15280735602220025,0.14528391541933955,0.0,0.30952380952380953,
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,500,deterministic_inserted_share,20,20,0,0,0,0.13689977781167617,0.12819509650495559,-0.014925373134328401,0.30952380952380953,
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_DoorToDoor_Choice_CommonRouting,DoorToDoor_Choice_CommonRouting,DoorToDoor,all,total_vehicle_km,80,80,0,0,0,2.7116813161042073,-1.9662029880944232,-266.39404837550364,172.95742877302536,0.525
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,all,total_vehicle_km,80,80,0,0,0,27.16860822555004,23.451842974112935,-174.99436473822402,208.93301863727913,0.35
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,all,total_vehicle_km,80,80,0,0,0,22.982573327384472,15.508078718389818,-129.66650437801684,205.3575826190089,0.35
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_DoorToDoor_Choice_CommonRouting,DoorToDoor_Choice_CommonRouting,DoorToDoor,all,vkm_per_served_request,80,80,0,0,0,-5.232473538598937,-4.818128032686994,-19.177965221475922,4.485656511468697,
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,all,vkm_per_served_request,80,80,0,0,0,-3.7958818046541465,-3.188850479112838,-19.81488069827844,6.103721638756184,
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,all,vkm_per_served_request,80,80,0,0,0,-3.8310849012561796,-3.0864021710258065,-19.81488069827844,4.370877266142211,
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_DoorToDoor_Choice_CommonRouting,DoorToDoor_Choice_CommonRouting,DoorToDoor,all,vkm_per_original_request,80,80,0,0,0,0.05234464518921853,-0.0060161004268403095,-0.6594677618221989,0.8647871438651268,0.525
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,all,vkm_per_original_request,80,80,0,0,0,0.1267037458625026,0.09621361362470626,-0.44266638633826605,1.0446650931863957,0.35
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,all,vkm_per_original_request,80,80,0,0,0,0.11508369258272122,0.06963716610976334,-0.38131329176523265,1.0267879130950446,0.35
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_DoorToDoor_Choice_CommonRouting,DoorToDoor_Choice_CommonRouting,DoorToDoor,all,deterministic_inserted_share,80,80,0,0,0,0.3179808788549203,0.2642857142857143,-0.4,0.8333333333333334,
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,all,deterministic_inserted_share,80,80,0,0,0,0.30958924607299726,0.26212121212121214,-0.4,0.8333333333333334,
fixed_accepted_set,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,all,deterministic_inserted_share,80,80,0,0,0,0.30111741453073576,0.2700320512820514,-0.33333333333333337,0.8,
