package_id,run_id,config_id,seed,scale,scenario,method_label,variant,service_design,choice_model,reoptimization,routing_solver,evidence_family,diagnostic_role,status,detailed_reason,runtime_s,error_message,result_schema_version,timestamp_utc,artifact_dir,git_commit_or_code_hash,original_request_count,attainable_served_count,matched_target_served_count,target_basis,target_adjusted,actual_served_count,served_share,coverage_gap_count,coverage_gap_abs,coverage_tolerance_count,total_vehicle_km,vkm_per_served_trip,vkm_per_original_request,avg_wait,p95_wait,avg_walk,avg_ivt,detour_ratio,fairness_index
matched_coverage,matched_coverage:synthetic_n100_s1:BidirectionalMP_Choice_RH_ALNS,matched_coverage:scale_100:seed_1,1,100,synthetic_n100_v10_s1,BidirectionalMP_Choice_RH_ALNS,FullModel,bidirectional_mp,binary_logit_with_matched_coverage_cap,rolling_horizon,alns,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,1.3750021001324058,,phase06.06-03.v1,2026-06-16T07:26:29.606177+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,11,11,min_attainable_served_count_all_methods,False,11,0.11,0,0,0,110.3637143949835,10.0330649449985,1.1036371439498351,385.6016941349742,781.6937839071054,281.8906175947679,1029.706705663324,1.0,0.3768271579918112
matched_coverage,matched_coverage:synthetic_n100_s1:DoorToDoor_Choice_CommonRouting,matched_coverage:scale_100:seed_1,1,100,synthetic_n100_v10_s1,DoorToDoor_Choice_CommonRouting,DoorToDoor,door_to_door,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.008017499931156635,,phase06.06-03.v1,2026-06-16T07:26:29.641793+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,26,11,min_attainable_served_count_all_methods,True,11,0.11,0,0,0,191.6925514696705,17.426595588151862,1.9169255146967048,1549.9315167784364,7178.602609314254,0.0,1977.497083592088,1.7878270187429914,0.26656166986382956
matched_coverage,matched_coverage:synthetic_n100_s1:SingleSidedDropoff_Choice_CommonRouting,matched_coverage:scale_100:seed_1,1,100,synthetic_n100_v10_s1,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,single_sided_dropoff,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.017269100062549114,,phase06.06-03.v1,2026-06-16T07:26:29.684008+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,20,11,min_attainable_served_count_all_methods,True,11,0.11,0,0,0,177.21010601505856,16.110009637732595,1.7721010601505855,555.2564135910162,2060.5352595023332,1014.963967208187,2305.20332923754,2.086568042510897,0.33933016461774823
matched_coverage,matched_coverage:synthetic_n100_s1:SingleSidedPickup_Choice_CommonRouting,matched_coverage:scale_100:seed_1,1,100,synthetic_n100_v10_s1,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,single_sided_pickup,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.015920700039714575,,phase06.06-03.v1,2026-06-16T07:26:29.724398+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,22,11,min_attainable_served_count_all_methods,True,11,0.11,0,0,0,169.0852134051929,15.371383036835716,1.690852134051929,773.5796707149347,2129.643738411051,987.4087121574285,4051.030203855937,3.989972454566522,0.29417061887941265
matched_coverage,matched_coverage:synthetic_n100_s2:BidirectionalMP_Choice_RH_ALNS,matched_coverage:scale_100:seed_2,2,100,synthetic_n100_v10_s2,BidirectionalMP_Choice_RH_ALNS,FullModel,bidirectional_mp,binary_logit_with_matched_coverage_cap,rolling_horizon,alns,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,2.1484214002266526,,phase06.06-03.v1,2026-06-16T07:26:31.898027+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,21,21,min_attainable_served_count_all_methods,False,21,0.21,0,0,0,221.77517205670281,10.56072247889061,2.217751720567028,431.45515442344464,930.9231551447147,45.42857759020944,1037.2434579791668,1.0,0.27790582423688703
matched_coverage,matched_coverage:synthetic_n100_s2:DoorToDoor_Choice_CommonRouting,matched_coverage:scale_100:seed_2,2,100,synthetic_n100_v10_s2,DoorToDoor_Choice_CommonRouting,DoorToDoor,door_to_door,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.059227699879556894,,phase06.06-03.v1,2026-06-16T07:26:31.981044+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,26,21,min_attainable_served_count_all_methods,True,21,0.21,0,0,0,337.0190046775436,16.04852403226398,3.370190046775436,2301.3910212989713,13325.965829298879,0.0,3261.525343782274,3.9005838997104485,0.3067860467083945
matched_coverage,matched_coverage:synthetic_n100_s2:SingleSidedDropoff_Choice_CommonRouting,matched_coverage:scale_100:seed_2,2,100,synthetic_n100_v10_s2,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,single_sided_dropoff,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.13230409985408187,,phase06.06-03.v1,2026-06-16T07:26:32.138526+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,25,21,min_attainable_served_count_all_methods,True,21,0.21,0,0,0,341.08496374550214,16.242141130738197,3.4108496374550215,3277.5659975915296,14459.12454738685,987.5084733403654,2147.471190904767,2.032909534500601,0.34035748587723735
matched_coverage,matched_coverage:synthetic_n100_s2:SingleSidedPickup_Choice_CommonRouting,matched_coverage:scale_100:seed_2,2,100,synthetic_n100_v10_s2,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,single_sided_pickup,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.07691749976947904,,phase06.06-03.v1,2026-06-16T07:26:32.240748+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,25,21,min_attainable_served_count_all_methods,True,21,0.21,0,0,0,344.187591689907,16.389885318567,3.44187591689907,1522.8644882786623,4379.506798422877,978.4939927385768,4184.605987250466,3.5956215683144124,0.33458750388707625
matched_coverage,matched_coverage:synthetic_n100_s3:BidirectionalMP_Choice_RH_ALNS,matched_coverage:scale_100:seed_3,3,100,synthetic_n100_v10_s3,BidirectionalMP_Choice_RH_ALNS,FullModel,bidirectional_mp,binary_logit_with_matched_coverage_cap,rolling_horizon,alns,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,2.586644100025296,,phase06.06-03.v1,2026-06-16T07:26:34.852415+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,13,13,min_attainable_served_count_all_methods,False,13,0.13,0,0,0,119.76675856721877,9.212827582093752,1.1976675856721877,481.69806232214137,885.529115017598,161.21401694722238,1060.7064076030658,1.0077953493085452,0.3804697918787181
matched_coverage,matched_coverage:synthetic_n100_s3:DoorToDoor_Choice_CommonRouting,matched_coverage:scale_100:seed_3,3,100,synthetic_n100_v10_s3,DoorToDoor_Choice_CommonRouting,DoorToDoor,door_to_door,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.018402500078082085,,phase06.06-03.v1,2026-06-16T07:26:34.897682+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,28,13,min_attainable_served_count_all_methods,True,13,0.13,0,0,0,173.35442071103267,13.334955439310205,1.7335442071103266,1429.6514767749318,5358.686373948145,0.0,2436.3549455506927,3.407088291022861,0.19589529911962655
matched_coverage,matched_coverage:synthetic_n100_s3:SingleSidedDropoff_Choice_CommonRouting,matched_coverage:scale_100:seed_3,3,100,synthetic_n100_v10_s3,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,single_sided_dropoff,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.034491200000047684,,phase06.06-03.v1,2026-06-16T07:26:34.955209+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,25,13,min_attainable_served_count_all_methods,True,13,0.13,0,0,0,169.97705335560624,13.07515795043125,1.6997705335560624,1355.7039291495182,5114.665228010301,879.4036613867959,2397.52537291299,3.0125662042889334,0.22860693682927447
matched_coverage,matched_coverage:synthetic_n100_s3:SingleSidedPickup_Choice_CommonRouting,matched_coverage:scale_100:seed_3,3,100,synthetic_n100_v10_s3,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,single_sided_pickup,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.031104800291359425,,phase06.06-03.v1,2026-06-16T07:26:35.010217+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,24,13,min_attainable_served_count_all_methods,True,13,0.13,0,0,0,204.96446496547114,15.766497305036241,2.049644649654711,1315.8922111723598,5499.240694942904,752.3043753381365,3636.7992011980273,3.550191316931622,0.2559623827404054
matched_coverage,matched_coverage:synthetic_n100_s4:BidirectionalMP_Choice_RH_ALNS,matched_coverage:scale_100:seed_4,4,100,synthetic_n100_v10_s4,BidirectionalMP_Choice_RH_ALNS,FullModel,bidirectional_mp,binary_logit_with_matched_coverage_cap,rolling_horizon,alns,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.019793199840933084,,phase06.06-03.v1,2026-06-16T07:26:35.056282+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,2,1,min_attainable_served_count_all_methods,True,1,0.01,0,0,0,21.416568092679015,21.416568092679015,0.21416568092679014,533.7341349582086,533.7341349582086,1158.242758048268,2037.2824427943747,1.0,0.0
matched_coverage,matched_coverage:synthetic_n100_s4:DoorToDoor_Choice_CommonRouting,matched_coverage:scale_100:seed_4,4,100,synthetic_n100_v10_s4,DoorToDoor_Choice_CommonRouting,DoorToDoor,door_to_door,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.0024327998980879784,,phase06.06-03.v1,2026-06-16T07:26:35.084210+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,1,1,min_attainable_served_count_all_methods,False,1,0.01,0,0,0,36.31035500493399,36.31035500493399,0.36310355004933986,320.3885697906205,320.3885697906205,0.0,2054.2822951242624,1.0,0.0
matched_coverage,matched_coverage:synthetic_n100_s4:SingleSidedDropoff_Choice_CommonRouting,matched_coverage:scale_100:seed_4,4,100,synthetic_n100_v10_s4,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,single_sided_dropoff,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.002363000065088272,,phase06.06-03.v1,2026-06-16T07:26:35.111576+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,1,1,min_attainable_served_count_all_methods,False,1,0.01,0,0,0,36.36001404284988,36.36001404284988,0.3636001404284988,320.3885697906205,320.3885697906205,85.17826014175479,2060.243764261825,1.0029019717259464,0.0
matched_coverage,matched_coverage:synthetic_n100_s4:SingleSidedPickup_Choice_CommonRouting,matched_coverage:scale_100:seed_4,4,100,synthetic_n100_v10_s4,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,single_sided_pickup,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.0021127997897565365,,phase06.06-03.v1,2026-06-16T07:26:35.137049+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,15,1,min_attainable_served_count_all_methods,True,1,0.01,0,0,0,35.77507449878453,35.77507449878453,0.35775074498784526,279.5934545819398,279.5934545819398,1073.064497906513,2030.8180458492143,1.0,0.0
matched_coverage,matched_coverage:synthetic_n100_s5:BidirectionalMP_Choice_RH_ALNS,matched_coverage:scale_100:seed_5,5,100,synthetic_n100_v10_s5,BidirectionalMP_Choice_RH_ALNS,FullModel,bidirectional_mp,binary_logit_with_matched_coverage_cap,rolling_horizon,alns,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.6139540001749992,,phase06.06-03.v1,2026-06-16T07:26:35.774607+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,14,14,min_attainable_served_count_all_methods,False,14,0.14,0,0,0,160.8371384211448,11.488367030081772,1.608371384211448,544.872036121498,955.0807463662397,147.22691916147588,1089.5204499582303,1.0,0.38782427740155057
matched_coverage,matched_coverage:synthetic_n100_s5:DoorToDoor_Choice_CommonRouting,matched_coverage:scale_100:seed_5,5,100,synthetic_n100_v10_s5,DoorToDoor_Choice_CommonRouting,DoorToDoor,door_to_door,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.08910619979724288,,phase06.06-03.v1,2026-06-16T07:26:35.889526+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,15,14,min_attainable_served_count_all_methods,True,14,0.14,0,0,0,213.5268458256885,15.25191755897775,2.135268458256885,4313.921832107428,14720.759984243832,0.0,8622.894912184258,11.363567452296069,0.26122531554796335
matched_coverage,matched_coverage:synthetic_n100_s5:SingleSidedDropoff_Choice_CommonRouting,matched_coverage:scale_100:seed_5,5,100,synthetic_n100_v10_s5,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,single_sided_dropoff,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.08809259999543428,,phase06.06-03.v1,2026-06-16T07:26:36.001804+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,15,14,min_attainable_served_count_all_methods,True,14,0.14,0,0,0,227.52392139846057,16.251708671318614,2.2752392139846056,2127.1609620719314,10216.125862922543,800.8113356962468,8768.246021668503,8.53278882692979,0.2109683184617901
matched_coverage,matched_coverage:synthetic_n100_s5:SingleSidedPickup_Choice_CommonRouting,matched_coverage:scale_100:seed_5,5,100,synthetic_n100_v10_s5,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,single_sided_pickup,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.14925089990720153,,phase06.06-03.v1,2026-06-16T07:26:36.175553+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,15,14,min_attainable_served_count_all_methods,True,14,0.14,0,0,0,224.5295397040673,16.037824264576237,2.245295397040673,4068.9831045441865,17077.21276078298,1122.7083566003917,8125.015162163226,6.942986830426044,0.3956435087419754
matched_coverage,matched_coverage:synthetic_n100_s6:BidirectionalMP_Choice_RH_ALNS,matched_coverage:scale_100:seed_6,6,100,synthetic_n100_v10_s6,BidirectionalMP_Choice_RH_ALNS,FullModel,bidirectional_mp,binary_logit_with_matched_coverage_cap,rolling_horizon,alns,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,1.8908687001094222,,phase06.06-03.v1,2026-06-16T07:26:38.091300+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,17,17,min_attainable_served_count_all_methods,False,17,0.17,0,0,0,165.68108348850797,9.745946087559291,1.6568108348850796,525.8769027698955,1024.1620781629217,128.57520634921332,896.5379355059719,1.0,0.4106827113728353
matched_coverage,matched_coverage:synthetic_n100_s6:DoorToDoor_Choice_CommonRouting,matched_coverage:scale_100:seed_6,6,100,synthetic_n100_v10_s6,DoorToDoor_Choice_CommonRouting,DoorToDoor,door_to_door,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.038391499780118465,,phase06.06-03.v1,2026-06-16T07:26:38.156866+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,22,17,min_attainable_served_count_all_methods,True,17,0.17,0,0,0,242.4789992531365,14.263470544302146,2.4247899925313647,1035.4355686504923,5803.953238619079,0.0,1583.5604027415168,1.5476705144531153,0.46234512432903996
matched_coverage,matched_coverage:synthetic_n100_s6:SingleSidedDropoff_Choice_CommonRouting,matched_coverage:scale_100:seed_6,6,100,synthetic_n100_v10_s6,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,single_sided_dropoff,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.07162929978221655,,phase06.06-03.v1,2026-06-16T07:26:38.256957+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,26,17,min_attainable_served_count_all_methods,True,17,0.17,0,0,0,223.84860376406303,13.167564927297825,2.23848603764063,902.8954559349919,3765.800917858058,1007.8854504283319,2242.2249336662876,2.2708490566624806,0.34763623492478657
matched_coverage,matched_coverage:synthetic_n100_s6:SingleSidedPickup_Choice_CommonRouting,matched_coverage:scale_100:seed_6,6,100,synthetic_n100_v10_s6,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,single_sided_pickup,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.05698480037972331,,phase06.06-03.v1,2026-06-16T07:26:38.340006+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,25,17,min_attainable_served_count_all_methods,True,17,0.17,0,0,0,206.45900372159298,12.144647277740763,2.06459003721593,534.4868148005754,2282.5997150325315,707.1582743293874,1725.696733350955,1.7890936945165679,0.3294467519213855
matched_coverage,matched_coverage:synthetic_n100_s7:BidirectionalMP_Choice_RH_ALNS,matched_coverage:scale_100:seed_7,7,100,synthetic_n100_v10_s7,BidirectionalMP_Choice_RH_ALNS,FullModel,bidirectional_mp,binary_logit_with_matched_coverage_cap,rolling_horizon,alns,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,1.3000721000134945,,phase06.06-03.v1,2026-06-16T07:26:39.665985+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,13,13,min_attainable_served_count_all_methods,False,13,0.13,0,0,0,153.58495563931078,11.81422735687006,1.5358495563931078,450.36452466292536,690.4201000511201,135.66673219244728,1110.2451922346884,1.0,0.3140862238897102
matched_coverage,matched_coverage:synthetic_n100_s7:DoorToDoor_Choice_CommonRouting,matched_coverage:scale_100:seed_7,7,100,synthetic_n100_v10_s7,DoorToDoor_Choice_CommonRouting,DoorToDoor,door_to_door,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.014509700238704681,,phase06.06-03.v1,2026-06-16T07:26:39.707804+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,27,13,min_attainable_served_count_all_methods,True,13,0.13,0,0,0,208.30983300908576,16.02383330839121,2.0830983300908574,421.16481129015915,1375.8201245659493,0.0,3026.0651521756527,3.1821381231749117,0.2740372002771474
matched_coverage,matched_coverage:synthetic_n100_s7:SingleSidedDropoff_Choice_CommonRouting,matched_coverage:scale_100:seed_7,7,100,synthetic_n100_v10_s7,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,single_sided_dropoff,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.03112499974668026,,phase06.06-03.v1,2026-06-16T07:26:39.763344+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,19,13,min_attainable_served_count_all_methods,True,13,0.13,0,0,0,189.38025412001036,14.567711855385413,1.8938025412001036,1444.9160864292264,7378.3474579377535,1034.1616587438255,1863.946545599322,1.5678510110136612,0.29775053876625734
matched_coverage,matched_coverage:synthetic_n100_s7:SingleSidedPickup_Choice_CommonRouting,matched_coverage:scale_100:seed_7,7,100,synthetic_n100_v10_s7,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,single_sided_pickup,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.03109200019389391,,phase06.06-03.v1,2026-06-16T07:26:39.822232+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,24,13,min_attainable_served_count_all_methods,True,13,0.13,0,0,0,186.95144067016156,14.38088005155089,1.8695144067016156,960.1042599012656,4353.233159192447,1037.086735256452,3690.0734724216572,2.7546645861493464,0.2837041687618076
matched_coverage,matched_coverage:synthetic_n100_s8:BidirectionalMP_Choice_RH_ALNS,matched_coverage:scale_100:seed_8,8,100,synthetic_n100_v10_s8,BidirectionalMP_Choice_RH_ALNS,FullModel,bidirectional_mp,binary_logit_with_matched_coverage_cap,rolling_horizon,alns,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.9010708001442254,,phase06.06-03.v1,2026-06-16T07:26:40.749000+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,8,8,min_attainable_served_count_all_methods,False,8,0.08,0,0,0,93.03949475889802,11.629936844862252,0.9303949475889801,387.1720795028277,696.2549231778399,341.1069981404788,953.5671979556446,1.0,0.15744106942188685
matched_coverage,matched_coverage:synthetic_n100_s8:DoorToDoor_Choice_CommonRouting,matched_coverage:scale_100:seed_8,8,100,synthetic_n100_v10_s8,DoorToDoor_Choice_CommonRouting,DoorToDoor,door_to_door,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.007359300274401903,,phase06.06-03.v1,2026-06-16T07:26:40.782621+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,15,8,min_attainable_served_count_all_methods,True,8,0.08,0,0,0,112.57964342031242,14.072455427539053,1.1257964342031241,332.5447925727853,693.8515551665362,0.0,2060.7423258719123,1.6814369357331662,0.20449409965324117
matched_coverage,matched_coverage:synthetic_n100_s8:SingleSidedDropoff_Choice_CommonRouting,matched_coverage:scale_100:seed_8,8,100,synthetic_n100_v10_s8,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,single_sided_dropoff,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.010104000102728605,,phase06.06-03.v1,2026-06-16T07:26:40.818225+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,18,8,min_attainable_served_count_all_methods,True,8,0.08,0,0,0,115.10474107799274,14.388092634749093,1.1510474107799273,1020.2622984752286,3537.5309282435833,895.029752023699,2390.664040456811,1.9600201467624383,0.19603002554755888
matched_coverage,matched_coverage:synthetic_n100_s8:SingleSidedPickup_Choice_CommonRouting,matched_coverage:scale_100:seed_8,8,100,synthetic_n100_v10_s8,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,single_sided_pickup,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.010131899733096361,,phase06.06-03.v1,2026-06-16T07:26:40.853419+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,24,8,min_attainable_served_count_all_methods,True,8,0.08,0,0,0,129.7434819264985,16.217935240812313,1.297434819264985,383.3286735579174,992.5339089792072,790.7724328072024,1387.7261465127235,1.1292674531424405,0.21574778771710723
matched_coverage,matched_coverage:synthetic_n100_s9:BidirectionalMP_Choice_RH_ALNS,matched_coverage:scale_100:seed_9,9,100,synthetic_n100_v10_s9,BidirectionalMP_Choice_RH_ALNS,FullModel,bidirectional_mp,binary_logit_with_matched_coverage_cap,rolling_horizon,alns,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,1.1682452000677586,,phase06.06-03.v1,2026-06-16T07:26:42.050398+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,14,14,min_attainable_served_count_all_methods,False,14,0.14,0,0,0,145.67329928578985,10.405235663270703,1.4567329928578985,430.72739569012026,917.2696125362611,0.0,1127.0641683732242,1.0,0.4468062688147554
matched_coverage,matched_coverage:synthetic_n100_s9:DoorToDoor_Choice_CommonRouting,matched_coverage:scale_100:seed_9,9,100,synthetic_n100_v10_s9,DoorToDoor_Choice_CommonRouting,DoorToDoor,door_to_door,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.016539699863642454,,phase06.06-03.v1,2026-06-16T07:26:42.092900+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,21,14,min_attainable_served_count_all_methods,True,14,0.14,0,0,0,230.3839602965423,16.455997164038738,2.3038396029654233,2440.446554368086,9907.306067538972,0.0,2752.1236173550546,2.3976133542026177,0.35279485149026524
matched_coverage,matched_coverage:synthetic_n100_s9:SingleSidedDropoff_Choice_CommonRouting,matched_coverage:scale_100:seed_9,9,100,synthetic_n100_v10_s9,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,single_sided_dropoff,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.0218062000349164,,phase06.06-03.v1,2026-06-16T07:26:42.138511+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,100,24,14,min_attainable_served_count_all_methods,True,14,0.14,0,0,0,227.5382207263853,16.252730051884665,2.275382207263853,403.71748538416824,1102.3906291640121,732.0545697230835,1759.2824975361098,1.4043208458053853,0.3461453437283375
