run_id,seed,scenario,method,request_id,status,detailed_reason,passenger_type,pickup_walk,dropoff_walk,wait_time,ivt,fare,service_design,pickup_mp_id,dropoff_mp_id,vehicle_id,scheduled_pickup,scheduled_dropoff,walk_utility,wait_utility,ivt_utility,fare_utility,service_asc,outside_option_constant,total_utility,outside_utility,acceptance_probability,random_draw
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_0,choice_rejected,passenger_declined,time_sensitive,0.0,1.1543085685022425,9.633334343125806,41.85669354809391,0.0,SingleSidedDropoff,ssd_pu_req_0,mp_8_3,veh_0,7712.265314711498,10223.666927597133,-0.005771542842511213,-0.9633334343125807,-3.3485354838475128,-0.0,0.0,0.0,-4.317640461002605,0.0,0.013155916687577639,0.637309796393076
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_67,choice_rejected,passenger_declined,price_sensitive,0.0,1.1820048640468666,3.0406508203125666,22.962127047382516,0.0,SingleSidedDropoff,ssd_pu_req_67,mp_1_1,veh_0,7550.799661701729,8928.52728454468,-0.005910024320234333,-0.12162603281250267,-0.4592425409476503,-0.0,0.0,0.0,-0.5867785980803873,0.0,0.35737433437133814,0.5040654665080385
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_83,choice_rejected,passenger_declined,time_sensitive,0.0,1.1379925978907697,2.870818979241055,2.9389851343815434,0.0,SingleSidedDropoff,ssd_pu_req_83,mp_5_3,veh_3,7781.12232621525,7957.461434278142,-0.0056899629894538485,-0.2870818979241055,-0.2351188107505235,-0.0,0.0,0.0,-0.5278906716640828,0.0,0.3710089896001627,0.6653927333275765
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_64,choice_rejected,passenger_declined,price_sensitive,0.0,1.3377914796666825,2.789603000081646,24.839156677814934,0.0,SingleSidedDropoff,ssd_pu_req_64,mp_3_0,veh_0,7780.681234373569,9271.030635042465,-0.006688957398333413,-0.11158412000326584,-0.4967831335562987,-0.0,0.0,0.0,-0.615056210957898,0.0,0.35090667241193857,0.9251051824650107
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_30,choice_rejected,passenger_declined,time_sensitive,0.0,1.3032095249261684,6.170151454133157,38.509248624522144,0.0,SingleSidedDropoff,ssd_pu_req_30,mp_8_9,veh_2,8582.249298778584,10892.804216249913,-0.006516047624630842,-0.6170151454133157,-3.0807398899617717,-0.0,0.0,0.0,-3.7042710829997185,0.0,0.024026663290043628,0.2663718823247542
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_62,feasibility_rejected,no_feasible_route,time_sensitive,,,,,,,,,,,,,,,,,,,,,
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_24,choice_rejected,passenger_declined,time_sensitive,0.0,0.272014128843105,10.951544350010439,32.08308977966223,0.0,SingleSidedDropoff,ssd_pu_req_24,mp_5_2,veh_3,9378.433077490465,11303.418464270198,-0.001360070644215525,-1.0951544350010438,-2.5666471823729786,-0.0,0.0,0.0,-3.663161688018238,0.0,0.02500975083129953,0.7438037193489917
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_90,served,accepted,walk_sensitive,0.0,1.2656501490777177,3.741197128899391,7.242925755369379,0.0,SingleSidedDropoff,ssd_pu_req_90,mp_6_6,veh_0,9291.796992850594,9726.372538172756,-0.025313002981554353,-0.14964788515597563,-0.1448585151073876,-0.0,0.0,0.0,-0.31981940324491753,0.0,0.4207197612947848,0.1072610284070179
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_94,choice_rejected,passenger_declined,time_sensitive,0.0,1.00393909889347,1.5781532455366991,14.484071690264106,0.0,SingleSidedDropoff,ssd_pu_req_94,mp_4_4,veh_3,9553.236154875669,10422.280456291515,-0.00501969549446735,-0.15781532455366992,-1.1587257352211284,-0.0,0.0,0.0,-1.3215607552692656,0.0,0.21055874167255284,0.5060187924044043
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_95,choice_rejected,passenger_declined,walk_sensitive,0.0,0.1948837912002508,11.108405966037814,23.176166946252092,0.0,SingleSidedDropoff,ssd_pu_req_95,mp_7_4,veh_0,10586.782960588118,11977.352977363244,-0.003897675824005016,-0.4443362386415126,-0.46352333892504183,-0.0,0.0,0.0,-0.9117572533905595,0.0,0.28664038348532594,0.3407155747990763
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_68,choice_rejected,passenger_declined,time_sensitive,0.0,0.41374518160136214,0.325513578311408,37.5796075036729,0.0,SingleSidedDropoff,ssd_pu_req_68,mp_9_3,veh_0,9992.351104979214,12247.127555199588,-0.002068725908006811,-0.0325513578311408,-3.0063686002938317,-0.0,0.0,0.0,-3.040988684032979,0.0,0.04560811599142864,0.6540159483048187
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_92,choice_rejected,passenger_declined,price_sensitive,0.0,1.2344454877351125,0.8006556139345472,42.05770444116806,0.0,SingleSidedDropoff,ssd_pu_req_92,mp_4_3,veh_0,10243.527726569617,12766.9899930397,-0.006172227438675563,-0.03202622455738189,-0.8411540888233613,-0.0,0.0,0.0,-0.8793525408194187,0.0,0.2933119663201915,0.534251016807164
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_22,served,accepted,price_sensitive,0.0,0.8362708135577279,9.184648538690423,9.241180469682483,0.0,SingleSidedDropoff,ssd_pu_req_22,mp_2_3,veh_0,10797.973863789355,11352.444691970304,-0.00418135406778864,-0.36738594154761695,-0.18482360939364967,-0.0,0.0,0.0,-0.5563909050090552,0.0,0.36438294520394415,0.0936732493063307
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_80,feasibility_rejected,no_feasible_route,price_sensitive,,,,,,,,,,,,,,,,,,,,,
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_73,served,accepted,walk_sensitive,0.0,1.423212108991519,9.802859677218809,41.213944320706226,0.0,SingleSidedDropoff,ssd_pu_req_73,mp_9_1,veh_0,11759.075985179434,14231.912644421807,-0.02846424217983038,-0.39211438708875235,-0.8242788864141245,-0.0,0.0,0.0,-1.2448575156827073,0.0,0.22359159674117535,0.11685979777254885
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_40,feasibility_rejected,no_feasible_route,time_sensitive,,,,,,,,,,,,,,,,,,,,,
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_84,choice_rejected,passenger_declined,walk_sensitive,0.0,0.09672418108425919,3.758239629834922,40.37913134808323,0.0,SingleSidedDropoff,ssd_pu_req_84,mp_3_4,veh_0,11501.951658666763,13924.699539551757,-0.0019344836216851839,-0.1503295851933969,-0.8075826269616646,-0.0,0.0,0.0,-0.9598466957767466,0.0,0.2769088899850477,0.9251812529103856
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_79,feasibility_rejected,no_feasible_route,price_sensitive,,,,,,,,,,,,,,,,,,,,,
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_55,feasibility_rejected,no_feasible_route,time_sensitive,,,,,,,,,,,,,,,,,,,,,
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_19,feasibility_rejected,no_feasible_route,time_sensitive,,,,,,,,,,,,,,,,,,,,,
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_9,choice_rejected,passenger_declined,time_sensitive,0.0,1.3372723847425967,2.639156375793512,42.83604217099473,0.0,SingleSidedDropoff,ssd_pu_req_9,mp_0_3,veh_0,11640.97054732957,14211.133077589255,-0.006686361923712984,-0.2639156375793512,-3.4268833736795785,-0.0,0.0,0.0,-3.6974853731826425,0.0,0.024186298978218987,0.9999956230365405
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_26,feasibility_rejected,no_candidate_mp,time_sensitive,,,,,,,,,,,,,,,,,,,,,
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_58,feasibility_rejected,no_feasible_route,price_sensitive,,,,,,,,,,,,,,,,,,,,,
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_72,feasibility_rejected,no_candidate_mp,walk_sensitive,,,,,,,,,,,,,,,,,,,,,
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_56,feasibility_rejected,no_candidate_mp,time_sensitive,,,,,,,,,,,,,,,,,,,,,
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_42,feasibility_rejected,no_feasible_route,price_sensitive,,,,,,,,,,,,,,,,,,,,,
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_63,feasibility_rejected,no_feasible_route,walk_sensitive,,,,,,,,,,,,,,,,,,,,,
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_1,served,accepted,walk_sensitive,0.0,1.4383029994194672,1.6745068309983253,35.30932820909259,0.0,SingleSidedDropoff,ssd_pu_req_1,mp_1_1,veh_0,12135.487906306023,14254.04759885158,-0.028766059988389343,-0.06698027323993301,-0.7061865641818519,-0.0,0.0,0.0,-0.8019328974101743,0.0,0.30961220527189665,0.25225110743284884
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_37,feasibility_rejected,no_feasible_route,time_sensitive,,,,,,,,,,,,,,,,,,,,,
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_91,choice_rejected,passenger_declined,walk_sensitive,0.0,0.8209542313230589,5.419953772059216,12.713755022865765,0.0,SingleSidedDropoff,ssd_pu_req_91,mp_9_8,veh_0,12511.457385379259,13274.282686751205,-0.01641908462646118,-0.21679815088236865,-0.25427510045731533,-0.0,0.0,0.0,-0.48749233596614516,0.0,0.38048448688698755,0.7393141926405368
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_69,choice_rejected,passenger_declined,walk_sensitive,0.0,0.7363910415633298,8.488928677805932,13.751500779334947,0.0,SingleSidedDropoff,ssd_pu_req_69,mp_7_6,veh_0,12839.726521015624,13664.81656777572,-0.014727820831266596,-0.3395571471122373,-0.27503001558669893,-0.0,0.0,0.0,-0.6293149835302028,0.0,0.34766587943258626,0.5650536832279897
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_13,choice_rejected,passenger_declined,price_sensitive,0.0,1.343865739893634,5.565293224616653,19.383797822815996,0.0,SingleSidedDropoff,ssd_pu_req_13,mp_8_6,veh_0,12722.090409932913,13885.118279301872,-0.00671932869946817,-0.2226117289846661,-0.3876759564563199,-0.0,0.0,0.0,-0.6170070141404542,0.0,0.3504624650091156,0.5227671931473256
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_35,feasibility_rejected,no_feasible_route,walk_sensitive,,,,,,,,,,,,,,,,,,,,,
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_8,feasibility_rejected,no_feasible_route,price_sensitive,,,,,,,,,,,,,,,,,,,,,
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_15,choice_rejected,passenger_declined,walk_sensitive,0.0,0.5241465475515865,5.416777967864558,32.40020480420929,0.0,SingleSidedDropoff,ssd_pu_req_15,mp_8_8,veh_0,13085.992641966392,15030.004930218949,-0.01048293095103173,-0.21667111871458233,-0.6480040960841857,-0.0,0.0,0.0,-0.8751581457497998,0.0,0.29418213386790776,0.428628652401271
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_41,choice_rejected,passenger_declined,time_sensitive,0.0,0.7591111660199632,11.3132817423371,27.48160297128064,0.0,SingleSidedDropoff,ssd_pu_req_41,mp_1_3,veh_0,13505.857945656622,15154.75412393346,-0.003795555830099816,-1.13132817423371,-2.198528237702451,-0.0,0.0,0.0,-3.3336519677662606,0.0,0.03443459986338803,0.4336741405111636
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_57,feasibility_rejected,no_feasible_route,time_sensitive,,,,,,,,,,,,,,,,,,,,,
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_89,feasibility_rejected,no_feasible_route,time_sensitive,,,,,,,,,,,,,,,,,,,,,
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_33,choice_rejected,passenger_declined,time_sensitive,0.0,0.7609838531807228,4.66737058807336,16.015179973241416,0.0,SingleSidedDropoff,ssd_pu_req_33,mp_3_9,veh_0,13235.40931802525,14196.320116419734,-0.003804919265903614,-0.466737058807336,-1.2812143978593133,-0.0,0.0,0.0,-1.751756375932553,0.0,0.1478258046099683,0.7482061244269421
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_66,choice_rejected,passenger_declined,price_sensitive,0.0,0.8288640456074946,8.18384768266654,39.29698661651767,0.0,SingleSidedDropoff,ssd_pu_req_66,mp_4_6,veh_0,13550.959725844208,15908.778922835269,-0.004144320228037473,-0.32735390730666164,-0.7859397323303534,-0.0,0.0,0.0,-1.1174379598650526,0.0,0.24648682487738732,0.512763760246783
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_45,served,accepted,walk_sensitive,0.0,1.4709060886741159,6.5403031854575,11.899189800483752,0.0,SingleSidedDropoff,ssd_pu_req_45,mp_4_9,veh_0,13485.225476497691,14199.176864526717,-0.02941812177348232,-0.2616121274183,-0.23798379600967504,-0.0,0.0,0.0,-0.5290140452014573,0.0,0.37074687567869186,0.2560930020307697
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_7,feasibility_rejected,no_feasible_route,price_sensitive,,,,,,,,,,,,,,,,,,,,,
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_3,feasibility_rejected,no_feasible_route,time_sensitive,,,,,,,,,,,,,,,,,,,,,
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_38,feasibility_rejected,no_feasible_route,price_sensitive,,,,,,,,,,,,,,,,,,,,,
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_60,feasibility_rejected,no_feasible_route,price_sensitive,,,,,,,,,,,,,,,,,,,,,
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_74,feasibility_rejected,no_feasible_route,time_sensitive,,,,,,,,,,,,,,,,,,,,,
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_50,feasibility_rejected,no_feasible_route,time_sensitive,,,,,,,,,,,,,,,,,,,,,
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_86,choice_rejected,passenger_declined,price_sensitive,0.0,0.6279286925972882,7.732210292651993,17.27673571533484,0.0,SingleSidedDropoff,ssd_pu_req_86,mp_8_5,veh_0,14676.993906270867,15713.598049190958,-0.0031396434629864414,-0.30928841170607974,-0.3455347143066968,-0.0,0.0,0.0,-0.657962769475763,0.0,0.3411973954965184,0.6240840994910711
synthetic_n100_v10_s1:SingleSidedDropoff_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedDropoff,req_6,feasibility_rejected,no_feasible_route,time_sensitive,,,,,,,,,,,,,,,,,,,,,
synthetic_n100_v10_s1:SingleSidedPickup_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedPickup,req_85,served,accepted,time_sensitive,0.9657255582295425,0.0,6.0889993380147995,16.589811539755413,0.0,SingleSidedPickup,mp_5_6,ssp_do_req_85,veh_3,421.14943371769044,1416.5381261030152,-0.004828627791147713,-0.60889993380148,-1.3271849231804331,-0.0,0.0,0.0,-1.940913484773061,0.0,0.12554753495983692,0.05342248754179568
synthetic_n100_v10_s1:SingleSidedPickup_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedPickup,req_20,choice_rejected,passenger_declined,walk_sensitive,1.2233158011417682,0.0,1.4864041077490726,40.682908078556224,0.0,SingleSidedPickup,mp_3_8,ssp_do_req_20,veh_3,329.5293201290026,2770.503804842376,-0.024466316022835364,-0.05945616430996291,-0.8136581615711245,-0.0,0.0,0.0,-0.8975806419039227,0.0,0.28954792983549404,0.7902655834331594
synthetic_n100_v10_s1:SingleSidedPickup_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedPickup,req_18,served,accepted,time_sensitive,0.901636759268602,0.0,0.3051610485060081,7.243658435278399,0.0,SingleSidedPickup,mp_5_6,ssp_do_req_18,veh_3,421.14943371769044,855.7689398343944,-0.0045081837963430104,-0.030516104850600814,-0.579492674822272,-0.0,0.0,0.0,-0.6145169634692158,0.0,0.3510295073212985,0.11307644171040765
synthetic_n100_v10_s1:SingleSidedPickup_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedPickup,req_46,served,accepted,walk_sensitive,1.162958007691765,0.0,4.47651106124163,7.279554020077446,0.0,SingleSidedPickup,mp_2_5,ssp_do_req_46,veh_3,839.1217368318422,1275.894978036489,-0.0232591601538353,-0.1790604424496652,-0.14559108040154892,-0.0,0.0,0.0,-0.34791068300504946,0.0,0.41388916653350744,0.09230217884177105
synthetic_n100_v10_s1:SingleSidedPickup_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedPickup,req_43,choice_rejected,passenger_declined,walk_sensitive,0.6147004326213024,0.0,7.955910700185427,39.17533103901225,0.0,SingleSidedPickup,mp_7_1,ssp_do_req_43,veh_6,1053.6935732294971,3404.213435570232,-0.012294008652426048,-0.3182364280074171,-0.783506620780245,-0.0,0.0,0.0,-1.1140370574400882,0.0,0.24711902257868507,0.2524303665917583
synthetic_n100_v10_s1:SingleSidedPickup_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedPickup,req_16,served,accepted,price_sensitive,0.4158923242015423,0.0,0.7853247012526936,9.997008867153847,0.0,SingleSidedPickup,mp_8_5,ssp_do_req_16,veh_0,855.2949663738235,1455.1154984030543,-0.0020794616210077117,-0.03141298805010775,-0.19994017734307692,-0.0,0.0,0.0,-0.23343262701419237,0.0,0.44190540567896686,0.3200765429920128
synthetic_n100_v10_s1:SingleSidedPickup_Choice_CommonRouting:s1,1,synthetic_n100_v10_s1,SingleSidedPickup,req_39,choice_rejected,passenger_declined,walk_sensitive,1.2055970671273106,0.0,5.78134330791246,22.44411739051902,0.0,SingleSidedPickup,mp_1_6,ssp_do_req_39,veh_3,1400.8658296605665,2747.5128730917077,-0.02411194134254621,-0.2312537323164984,-0.4488823478103804,-0.0,0.0,0.0,-0.704248021469425,0.0,0.3308710606326448,0.6968039438470082
