parameter_setting_id,method_label,served_share_mean,behavioral_acceptance_rate_mean,choice_rejection_rate_mean,feasibility_rejection_rate_mean,total_vehicle_km_mean,vkm_per_served_trip_mean,vkm_per_original_request_mean,avg_wait_mean,avg_walk_mean,avg_ivt_mean,runtime_s_mean
stress_base,BidirectionalMP_Choice_RH_ALNS,0.1585,0.454,0.546,0.2955,311.3980335362507,9.7394844670584,1.5569901676812534,408.9892888703619,83.09656458970044,1005.3194610347018,4.119654370145872
stress_base,DoorToDoor_Choice_CommonRouting,0.202,0.3975,0.6025,0.1955,598.6813165214087,14.88450614275888,2.9934065826070437,3326.833395496201,0.0,5889.9235080193375,0.8501965600531548
stress_high_demand,BidirectionalMP_Choice_RH_ALNS,0.15433333333333332,0.4413333333333333,0.5586666666666666,0.28700000000000003,454.8599081690013,9.905843604679307,1.5161996938966709,441.5574194043793,84.37170385643017,999.9042479309495,10.190457710018382
stress_high_demand,DoorToDoor_Choice_CommonRouting,0.22466666666666665,0.3343333333333333,0.6656666666666666,0.10966666666666666,918.7509724665144,13.711548621011582,3.062503241555048,4012.275872341722,0.0,6431.559167400914,2.5625996900722385
stress_low_demand,BidirectionalMP_Choice_RH_ALNS,0.144,0.604,0.396,0.45999999999999996,147.75160822744064,11.128722559986407,1.4775160822744067,372.96038711874894,209.78534707691028,1006.2541981158571,1.1694475900381804
stress_low_demand,DoorToDoor_Choice_CommonRouting,0.2,0.512,0.488,0.312,331.9157953692915,17.17594189434019,3.3191579536929154,2757.9197727255346,0.0,6033.754943481467,0.14701417009346188
