package_id,run_id,config_id,seed,scale,scenario,method_label,variant,service_design,choice_model,reoptimization,routing_solver,evidence_family,evidence_role,diagnostic_role,status,detailed_reason,runtime_s,error_message,result_schema_version,timestamp_utc,artifact_dir,git_commit_or_code_hash,construction_rule,fallback_used,retained_set_hash,served_intersection_count,serviceable_intersection_count,candidate_serviceable_intersection_count,retained_request_count,retained_share,deterministic_inserted_share,served_count,unserved_accepted_count,original_request_count,total_vehicle_km,vkm_per_inserted_request,vkm_per_served_request,vkm_per_original_request,avg_wait,p95_wait,avg_walk,avg_ivt,detour_ratio,fairness_index
fixed_accepted_set,fixed_accepted_set:synthetic_n100_s3:SingleSidedDropoff_Choice_CommonRouting,fixed_accepted_set:scale_100:seed_3,3,100,synthetic_n100_v10_s3,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,single_sided_dropoff,fixed_accepted_set,common_sequential_insertion,greedy_insertion,algorithm_diagnostic,diagnostic_only,fixed_accepted_set_routing,completed,fixed accepted-set deterministic routing completed,0.002382599748671055,,phase06.06-03.v1,2026-06-16T07:52:11.158050+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\fixed_accepted_set,98f0cb8,common_served,False,e9bd0c7210b7b20c55bd7fa2dd0306e36dd06ad71fa057b5634a7befac2058b1,10,51,93,10,0.1,0.2,2,8,100,22.531524109753683,11.265762054876841,11.265762054876841,0.22531524109753684,16.069995494406157,20.88280643149692,1077.0975864766492,189.15093138156954,1.0,0.012097102959031769
fixed_accepted_set,fixed_accepted_set:synthetic_n100_s3:SingleSidedPickup_Choice_CommonRouting,fixed_accepted_set:scale_100:seed_3,3,100,synthetic_n100_v10_s3,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,single_sided_pickup,fixed_accepted_set,common_sequential_insertion,greedy_insertion,algorithm_diagnostic,diagnostic_only,fixed_accepted_set_routing,completed,fixed accepted-set deterministic routing completed,0.002539900131523609,,phase06.06-03.v1,2026-06-16T07:52:11.179935+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\fixed_accepted_set,98f0cb8,common_served,False,e9bd0c7210b7b20c55bd7fa2dd0306e36dd06ad71fa057b5634a7befac2058b1,10,51,93,10,0.1,0.2,2,8,100,23.96598598902677,11.982992994513385,11.982992994513385,0.2396598598902677,50.74595580238622,74.73674062891483,712.5124483153104,241.9131071989566,1.0,0.2683398759762581
fixed_accepted_set,fixed_accepted_set:synthetic_n100_s4:BidirectionalMP_Choice_RH_ALNS,fixed_accepted_set:scale_100:seed_4,4,100,synthetic_n100_v10_s4,BidirectionalMP_Choice_RH_ALNS,FullModel,bidirectional_mp,fixed_accepted_set,rolling_horizon,alns,algorithm_diagnostic,diagnostic_only,fixed_accepted_set_routing,completed,fixed accepted-set deterministic routing completed,0.00971589982509613,,phase06.06-03.v1,2026-06-16T07:52:11.256327+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\fixed_accepted_set,98f0cb8,common_served,False,f1d03af21fe138e0791ab92ded56ae4034602fb30bc755ad887fad80851b4a39,1,11,85,1,0.01,1.0,1,0,100,21.416568092679015,21.416568092679015,21.416568092679015,0.21416568092679014,533.7341349582086,533.7341349582086,1158.242758048268,2037.2824427943747,1.0,0.0
fixed_accepted_set,fixed_accepted_set:synthetic_n100_s4:DoorToDoor_Choice_CommonRouting,fixed_accepted_set:scale_100:seed_4,4,100,synthetic_n100_v10_s4,DoorToDoor_Choice_CommonRouting,DoorToDoor,door_to_door,fixed_accepted_set,common_sequential_insertion,greedy_insertion,algorithm_diagnostic,diagnostic_only,fixed_accepted_set_routing,completed,fixed accepted-set deterministic routing completed,0.00038289977237582207,,phase06.06-03.v1,2026-06-16T07:52:11.277328+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\fixed_accepted_set,98f0cb8,common_served,False,f1d03af21fe138e0791ab92ded56ae4034602fb30bc755ad887fad80851b4a39,1,11,85,1,0.01,1.0,1,0,100,36.31035500493399,36.31035500493399,36.31035500493399,0.36310355004933986,320.3885697906205,320.3885697906205,0.0,2054.2822951242624,1.0,0.0
fixed_accepted_set,fixed_accepted_set:synthetic_n100_s4:SingleSidedDropoff_Choice_CommonRouting,fixed_accepted_set:scale_100:seed_4,4,100,synthetic_n100_v10_s4,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,single_sided_dropoff,fixed_accepted_set,common_sequential_insertion,greedy_insertion,algorithm_diagnostic,diagnostic_only,fixed_accepted_set_routing,completed,fixed accepted-set deterministic routing completed,0.0004367996007204056,,phase06.06-03.v1,2026-06-16T07:52:11.298328+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\fixed_accepted_set,98f0cb8,common_served,False,f1d03af21fe138e0791ab92ded56ae4034602fb30bc755ad887fad80851b4a39,1,11,85,1,0.01,1.0,1,0,100,36.36001404284988,36.36001404284988,36.36001404284988,0.3636001404284988,320.3885697906205,320.3885697906205,85.17826014175479,2060.243764261825,1.0029019717259464,0.0
fixed_accepted_set,fixed_accepted_set:synthetic_n100_s4:SingleSidedPickup_Choice_CommonRouting,fixed_accepted_set:scale_100:seed_4,4,100,synthetic_n100_v10_s4,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,single_sided_pickup,fixed_accepted_set,common_sequential_insertion,greedy_insertion,algorithm_diagnostic,diagnostic_only,fixed_accepted_set_routing,completed,fixed accepted-set deterministic routing completed,0.0005015004426240921,,phase06.06-03.v1,2026-06-16T07:52:11.318836+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\fixed_accepted_set,98f0cb8,common_served,False,f1d03af21fe138e0791ab92ded56ae4034602fb30bc755ad887fad80851b4a39,1,11,85,1,0.01,1.0,1,0,100,35.77507449878453,35.77507449878453,35.77507449878453,0.35775074498784526,279.5934545819398,279.5934545819398,1073.064497906513,2030.8180458492143,1.0,0.0
fixed_accepted_set,fixed_accepted_set:synthetic_n100_s5:BidirectionalMP_Choice_RH_ALNS,fixed_accepted_set:scale_100:seed_5,5,100,synthetic_n100_v10_s5,BidirectionalMP_Choice_RH_ALNS,FullModel,bidirectional_mp,fixed_accepted_set,rolling_horizon,alns,algorithm_diagnostic,diagnostic_only,fixed_accepted_set_routing,completed,fixed accepted-set deterministic routing completed,0.06232909997925162,,phase06.06-03.v1,2026-06-16T07:52:11.448502+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\fixed_accepted_set,98f0cb8,common_served,False,7d2221fb06c9adb0f9ea9cbb1268625a94c763dc667dbad73a19e682ab2eb711,6,25,87,6,0.06,1.0,6,0,100,58.44407383795539,9.740678972992566,9.740678972992566,0.5844407383795539,576.7072257041074,853.5501316520085,893.4045953012655,974.4149565948419,1.0,0.3860794044916851
fixed_accepted_set,fixed_accepted_set:synthetic_n100_s5:DoorToDoor_Choice_CommonRouting,fixed_accepted_set:scale_100:seed_5,5,100,synthetic_n100_v10_s5,DoorToDoor_Choice_CommonRouting,DoorToDoor,door_to_door,fixed_accepted_set,common_sequential_insertion,greedy_insertion,algorithm_diagnostic,diagnostic_only,fixed_accepted_set_routing,completed,fixed accepted-set deterministic routing completed,0.0008829999715089798,,phase06.06-03.v1,2026-06-16T07:52:11.469748+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\fixed_accepted_set,98f0cb8,common_served,False,7d2221fb06c9adb0f9ea9cbb1268625a94c763dc667dbad73a19e682ab2eb711,6,25,87,6,0.06,0.5,3,3,100,32.76996047621272,10.923320158737573,10.923320158737573,0.3276996047621272,127.10422370767094,174.58487283504937,0.0,1480.830950077035,1.7190139920604015,0.5513276957762412
fixed_accepted_set,fixed_accepted_set:synthetic_n100_s5:SingleSidedDropoff_Choice_CommonRouting,fixed_accepted_set:scale_100:seed_5,5,100,synthetic_n100_v10_s5,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,single_sided_dropoff,fixed_accepted_set,common_sequential_insertion,greedy_insertion,algorithm_diagnostic,diagnostic_only,fixed_accepted_set_routing,completed,fixed accepted-set deterministic routing completed,0.0018209000118076801,,phase06.06-03.v1,2026-06-16T07:52:11.492831+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\fixed_accepted_set,98f0cb8,common_served,False,7d2221fb06c9adb0f9ea9cbb1268625a94c763dc667dbad73a19e682ab2eb711,6,25,87,6,0.06,0.5,3,3,100,32.741724815053544,10.913908271684514,10.913908271684514,0.32741724815053547,127.10422370767094,174.58487283504937,913.9939912800309,1468.7093289786596,1.4242063400977776,0.46240156800421817
fixed_accepted_set,fixed_accepted_set:synthetic_n100_s5:SingleSidedPickup_Choice_CommonRouting,fixed_accepted_set:scale_100:seed_5,5,100,synthetic_n100_v10_s5,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,single_sided_pickup,fixed_accepted_set,common_sequential_insertion,greedy_insertion,algorithm_diagnostic,diagnostic_only,fixed_accepted_set_routing,completed,fixed accepted-set deterministic routing completed,0.0021307002753019333,,phase06.06-03.v1,2026-06-16T07:52:11.514333+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\fixed_accepted_set,98f0cb8,common_served,False,7d2221fb06c9adb0f9ea9cbb1268625a94c763dc667dbad73a19e682ab2eb711,6,25,87,6,0.06,0.5,3,3,100,32.22965874385886,10.743219581286288,10.743219581286288,0.32229658743858863,160.45315865789772,206.09749270210742,845.7046075215758,1420.0966866191186,1.3713170476699525,0.4332808087710749
fixed_accepted_set,fixed_accepted_set:synthetic_n100_s6:BidirectionalMP_Choice_RH_ALNS,fixed_accepted_set:scale_100:seed_6,6,100,synthetic_n100_v10_s6,BidirectionalMP_Choice_RH_ALNS,FullModel,bidirectional_mp,fixed_accepted_set,rolling_horizon,alns,algorithm_diagnostic,diagnostic_only,fixed_accepted_set_routing,completed,fixed accepted-set deterministic routing completed,0.1268083998002112,,phase06.06-03.v1,2026-06-16T07:52:11.708191+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\fixed_accepted_set,98f0cb8,common_served,False,d4e178a2074843d50d8b022071461135a05fb1a5b979747ab61839b926e1753e,13,47,90,13,0.13,1.0,13,0,100,120.45561117604616,9.265816244311242,9.265816244311242,1.2045561117604615,509.38524433719095,734.8539023079923,168.1368083028174,851.7889230991909,1.0,0.3087291516340638
fixed_accepted_set,fixed_accepted_set:synthetic_n100_s6:DoorToDoor_Choice_CommonRouting,fixed_accepted_set:scale_100:seed_6,6,100,synthetic_n100_v10_s6,DoorToDoor_Choice_CommonRouting,DoorToDoor,door_to_door,fixed_accepted_set,common_sequential_insertion,greedy_insertion,algorithm_diagnostic,diagnostic_only,fixed_accepted_set_routing,completed,fixed accepted-set deterministic routing completed,0.002574699930846691,,phase06.06-03.v1,2026-06-16T07:52:11.733689+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\fixed_accepted_set,98f0cb8,common_served,False,d4e178a2074843d50d8b022071461135a05fb1a5b979747ab61839b926e1753e,13,47,90,13,0.13,0.46153846153846156,6,7,100,123.3188437990659,20.55314063317765,20.55314063317765,1.233188437990659,1929.0445215279858,7048.006607082308,0.0,3134.0796797906187,4.5696985277477635,0.5714990996831977
fixed_accepted_set,fixed_accepted_set:synthetic_n100_s6:SingleSidedDropoff_Choice_CommonRouting,fixed_accepted_set:scale_100:seed_6,6,100,synthetic_n100_v10_s6,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,single_sided_dropoff,fixed_accepted_set,common_sequential_insertion,greedy_insertion,algorithm_diagnostic,diagnostic_only,fixed_accepted_set_routing,completed,fixed accepted-set deterministic routing completed,0.01235299976542592,,phase06.06-03.v1,2026-06-16T07:52:11.767007+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\fixed_accepted_set,98f0cb8,common_served,False,d4e178a2074843d50d8b022071461135a05fb1a5b979747ab61839b926e1753e,13,47,90,13,0.13,0.5384615384615384,7,6,100,130.0540442684733,18.57914918121047,18.57914918121047,1.300540442684733,2531.3147034730905,7670.2042032820555,1500.566813013567,2497.825244039746,2.796679989624286,0.5371747777117248
fixed_accepted_set,fixed_accepted_set:synthetic_n100_s6:SingleSidedPickup_Choice_CommonRouting,fixed_accepted_set:scale_100:seed_6,6,100,synthetic_n100_v10_s6,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,single_sided_pickup,fixed_accepted_set,common_sequential_insertion,greedy_insertion,algorithm_diagnostic,diagnostic_only,fixed_accepted_set_routing,completed,fixed accepted-set deterministic routing completed,0.007325099781155586,,phase06.06-03.v1,2026-06-16T07:52:11.797520+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\fixed_accepted_set,98f0cb8,common_served,False,d4e178a2074843d50d8b022071461135a05fb1a5b979747ab61839b926e1753e,13,47,90,13,0.13,0.5384615384615384,7,6,100,129.48977046154468,18.498538637363527,18.498538637363527,1.2948977046154468,413.31654518762167,1028.465605862989,963.9202177937503,1754.4633233431873,1.7832748430690104,0.4138789648333945
fixed_accepted_set,fixed_accepted_set:synthetic_n100_s7:BidirectionalMP_Choice_RH_ALNS,fixed_accepted_set:scale_100:seed_7,7,100,synthetic_n100_v10_s7,BidirectionalMP_Choice_RH_ALNS,FullModel,bidirectional_mp,fixed_accepted_set,rolling_horizon,alns,algorithm_diagnostic,diagnostic_only,fixed_accepted_set_routing,completed,fixed accepted-set deterministic routing completed,0.12902199989184737,,phase06.06-03.v1,2026-06-16T07:52:11.997578+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\fixed_accepted_set,98f0cb8,common_served,False,0af5e63659b5a914bc4a71499a493c88e80c0f20583d946c866635c36fc03a1b,12,55,83,12,0.12,1.0,12,0,100,148.16126931206793,12.346772442672327,12.346772442672327,1.4816126931206792,482.9757186673898,680.8719990539171,146.97229320848456,1168.587875171025,1.0,0.3492346443580432
fixed_accepted_set,fixed_accepted_set:synthetic_n100_s7:DoorToDoor_Choice_CommonRouting,fixed_accepted_set:scale_100:seed_7,7,100,synthetic_n100_v10_s7,DoorToDoor_Choice_CommonRouting,DoorToDoor,door_to_door,fixed_accepted_set,common_sequential_insertion,greedy_insertion,algorithm_diagnostic,diagnostic_only,fixed_accepted_set_routing,completed,fixed accepted-set deterministic routing completed,0.002675100229680538,,phase06.06-03.v1,2026-06-16T07:52:12.024373+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\fixed_accepted_set,98f0cb8,common_served,False,0af5e63659b5a914bc4a71499a493c88e80c0f20583d946c866635c36fc03a1b,12,55,83,12,0.12,0.75,9,3,100,173.94747947692684,19.32749771965854,19.32749771965854,1.7394747947692684,399.3487333196826,761.1748564003358,0.0,1882.1534200762394,1.3695160341575106,0.34357376114529536
